id,review_id,stars,text,sentiment
2042486,TIMEIDVH1VwL3TvBxtYMlw,1.0,My manicure started chipping on the same day.  My pedicure was fine.  But my manicurist really embarrassed me by asking a very personal question in front of other customers.  I left crying and it totally ruined my day.,NEG
3078338,rlhFWGTE2PFYoT96OE2zew,3.0,"Had my first meal down there.  The reservation process was a bit vague, seemed like the message on the phone said you would get a call back confirmation, but the confirmation call never came.

Food was pretty good.  Sushi rolls were fresh and good for getting a Japanese item at a Thai place.  The Pad Thai and the Curry were good, not great, not much spice or flavour.

Wine was a bit overpriced by the bottle.  But, a nice environment.",NEU
6802725,XC1qDS269_hYomp1HSC9fg,3.0,"Unfortunately it seems the cleanliness of this location is not as important as in the past which compelled me to write a review. I often drive from east Belleville to this location strictly for my kids to utilize the play area because of the cleanliness of such in comparison. However, we visited a few weeks ago (June 22) in the morning and the place was disgustingly filthy. There was standing water on the floor throughout the playplace seating area. Now I assume they had just mopped due to the wet floor sign, but it was ridiculously saturated and slippery. The play structures were grimy and greasy; my kid's butts were stained from going down the slides. And the flies!!!...there were what seemed like dozens. It was impossible to eat without multiple flies landing on your food or cups. 

It will probably be awhile before I bother going back.",NEU
3173166,NIOKXaDBAbQDcJ-W_lDsmQ,5.0,Dr. T did amazing work on my knees. I just had to give him a few short descriptions and he knew exactly what my issue was and after just one visit I felt extremely better. Very professional and a really great doctor I would highly recommend him.,POS
4529594,OoWbyVmpfJHGUk0c6XITkw,5.0,"This store is so great. I was traveling through and stopped in at Shift. I live in Portland, and this store was so great- seems like we should have something like this here- very affordable, good mix of styles, lots to choose from, good service. I bought a pair of jeans thinking that they were the same as a pair of jeans I had at home, but the next size up. When I got home I realized that I'd bought the same size. (I guess I'd lost a couple pounds and hadn't realized I didn't need the size up.) I didn't have the receipt, but the tags were still on, so I thought I'd call them and give it a shot. I asked them for a partial refund, assuming they wouldn't give me a full refund since most independent stores around here only give store credit. They were beyond helpful, and let me send them back without the receipt for a full refund. I can't say enough good things about this store!",POS
6466524,VMqRDaeOymCybplIIhAevQ,5.0,"Ate here tonight for the first time, and wasn't disappointed! I had the falafel sandwich and fries--both were amazing and so cheap! $3.99 for the sandwich and $2-something for a huge portion of fries. I was alone and definitely wished I had someone to help me eat it all! 

I thought the service was reasonable. I had to wait a little bit, but definitely not too long by any standards. The staff were all friendly and apologetic about my wait. All in all, totally worth it. I'll definitely be back!",POS
5352246,DokaYN7fz8VHJl-WJKsMTw,1.0,"I went to this Hair Cuttery, to get my hair done. I was served by a very friendly lady, Monica, that was the name on my receipt. She told me she can provide services for me on the spot. I am a very light platinum blond, and asked for my hair to be slightly goldened. She assured me she can do it. First, she turned my hair brown, than wated to fix it but anothr color ansd turned it almost very dark gray, not white gray, the color gray. When I asked what is this, thi sis not what I wanted she said she will fix it no problem and put bleach on it. My hair not only turned coper red  but gotn totally burned. THank she wanted to charge me 75$ for it. Are you kidding!!!!My hair turned to hay, a total Disaster!!!. I had to go to a real professional saloon to fix it for which I had to pay 300$. I would like my money back from the Hair Cuttery, I have proof of my hair, receipt for fixingg it and before and after pictures. I want the full 300$ Back.",NEG
3421302,9k0oNMcHzhLbDVLb8UXNBQ,5.0,Love seeing super friendly baristas! They were working hard and were very welcoming. They were quick and efficient. I'll definitely be back!,POS
4537514,mKfApO8Cnu_hREnwku0KVQ,1.0,Some bartenders are amazing and others suck so much it's not worth it. Takes so long to get a drink unless the good bartenders are working. April is great!,NEG
4993744,b7dcyo0YAq5POhGRfO2B3g,1.0,Horrible customer service skills. Owner is very rude and will not answer the phones after 10:20pm when there are deliveries out in the streets and the hours of operation states open until 11pm. I called two of their lines for over 15 minutes and they refused to pick up. I went to the establishment while still calling their phones and the door was locked and they refused to answer the door then talked through the glass as if I was an inmate. When I asked for them to pick up I was denied. When I asked where my food order was all the owner was concerned about was why I knocked so hard on the glass. I knocked to get y'all attention because I saw all three of your bodies in the back walking to shut the lights off. Faithful customer until tonight.  Truly have lost my family's business and will purchase else where.,NEG
4676311,KH4HZuaobxeCgzRx3XqfbQ,5.0,"I've been meaning to visit here since before the pandemic, so when they reopened about a week ago I made a point to check it out. As of this writing their policy is that proof of vaccination (photo on your phone is acceptable) is required and then no masks are needed, although most or all of the staff was masked.

The bar when you walk in is tiny, but there is a dining room as well as an upstairs bar and separate living room lounge area. Since we got there right after opening (5pm) on a Friday, we had our pick. We opted to sit at the downstairs bar since the stools had backs. The space is funky with some interesting chandelier pieces. The bartender took good care of us despite apparently also having to be the vaccination checker and server for the outdoor tables.

The food menu isn't huge, but the fries with ""sneeky sauce"" and soft pretzel nuggets with honey mustard were great for sharing. (The fries come in two sizes depending on whether you plan to share; the shareable size was good for three people to enjoy.) I also had the breakfast sandwich and would recommend it. I tried a few cocktails and mostly enjoyed them, although the $17 price for the rotating barrel aged cocktail felt a little steep. The beer selection seemed pretty standard for a Philly bar, but the prices on the beer were solid.

Overall I recommend and will be back.",POS
3993773,cIpB3QNQ6eQdeONfAVai_w,4.0,"A nice summer ice cream stop! 

I came in craving ice cream! And that's what I got....good and local too! I tried 3 flavors that stood out to me: the Bees Knees, Strawberry, and Sweet Cream Honeycomb. 

The Bees Knees was my favorite and I ordered a small. It's vanilla infused with lavender and local honey! Not too sweet, just the right amount of lavender and honey.  

The other two were not bad, just for what I was craving they didn't hit the spot. Their Strawberry is not made with eggs so it's a little different and was crumbly. As for the Sweet Cream Honeycomb, it was so sweet! She said it's one of the most popular. Too sweet for me! But I can see how people like it. 

There are other flavors like Banana Buttercup, Bourbon Brittle, Salted Caramel, Blueberry Cheesecake and Mississippi Mudpie. 

I love the local vibe here....you can also pick up your issue of Edible Baja! And you don't have to wear a sweater in here! (does anyone else feel like most ice cream shops are freezing??)",POS
5290540,cNPwDPuOPs4kDey-AXUYaw,5.0,"Justin was super knowledgeable about Philly real estate and neighborhoods. He was incredibly patient with our thousands of first-time-homebuyer questions, was on-call/accessible whenever we needed him, and guided us through the entire process without a hitch. He's also been really helpful post-sale with recommendations for handymen and general Philly knowledge. We're absolutely thrilled with our home, and can't recommend Justin highly enough!",POS
5967079,YLA23MvEenPcdrwCLyY3rQ,5.0,I'll still give it five stars even though it doesn't have a gas station. Unfortunately the city of Goleta will not allow Costco to have a gas station just like Westlake Village will not allow that Costco to have a gas station,POS
3265087,zuaZ8N7AqlPK-g2XCX71gw,5.0,Chose this place because they are open on Sunday's. Very happy we found it! They are professional and the kennel service they offer is great as well!,POS
2534616,5wsjPlo3docDQGP3_fNxEw,5.0,"Cherry. Hand. Dipped. Dilly. Bars. 

Anyone who knows me knows DQ better have my cherry dilly bars. You get a extra star if they are hand-dipped and not pre-packaged by the factory. 

Now, I am not sure who is dipping them, but they dip them about 5 times. The candy dip is very thick, making their daily bars the best in Indy I've had to date. 

There is a sitting area and swing in the back to enjoy your treat.",POS
1192591,wx600LXeGo5zX6-xm3ElAQ,5.0,My friend recommended this place while I was waiting for her to get off work!  Definitely did not disappoint. Very friendly staff that did a good job in a timely manner especially given I was a walk-in! Will definitely return.,POS
3110202,ZOQ1MPvYbk3IxcMyIlZGtw,4.0,Brand new location. Doing great so far.,POS
5985994,BAXOQB6YBVL08Qtk2o8Kbw,5.0,"Great first experience! Came here for a cut & color for myself and a hair cut for my daughter. The salon was accommodating & kind! I can't remember the name of the beautiful woman who did my daughter's hair, but she was wonderful. She washed, cut and styled her hair-my daughter loved her! (She's 10 for reference)
Bitty was my stylist, and she was awesome. She's detail oriented, professional and incredibly sweet. She made sure to ask if I needed anything periodically, as I had quite a lengthy process. She was kind enough to discuss different options we could do with my hair, pricing, and recommendations- she knows her stuff! They offer complimentary beverages, the atmosphere is hip & classy. A few days later, we received a card in the mail thanking us for our business- I highly recommend this salon. It really is the little things!",POS
6134321,dcUyTJVaTrlmoq5ykMPIAA,1.0,This place has very poor service. I had to repeat my drunks to the server more than 10 times because she didn't comprehend what I told her. Got our wing order wrong!!!during our visit she only came to the table to ask if everything was ok because I told the other server that I didn't like her service.... they had flys the tables and chairs where sticky.. I also ordered a kids meal and she never asked if we wanted the ice cream.......SMH,NEG
4825778,gwnb1vXxVR9M46uEhBfquw,5.0,"Awesome little neighborhood bar with good beer on tap and really good food. Prices could be a little cheaper but, hey, we live in Nashville and this has become the norm. We've been a few times now and the nachos and club sandwich are our favorite! Can't wait to go when it gets warmer and enjoy the patio!",POS
1605335,3zf_2ylpLfVW-H99lLT6Jg,1.0,"Never again.

I, too, went here for karaoke, and was greeted with an explosion of douchebaggery, from the girls with Snooki like bump its, to the drunk SoCo hillbillies, to the guy running karaoke that didn't have a fair system for letting all people karaoke equally, to the pile of people in a mountain of cigarette butts outside the door. Oh yeah, and the dress code here is bizarre, with some people just wearing tshirts and jeans (normal) to girls wearing no pants and 6 inch heels looking like they were just off their shift at the strip club. The clientele could've been just amusing, like the girl who was so wasted at 11pm that she had to be carried out and couldn't even stand up. But the staff''s disregard for anyone who wasn't a) drinking heavily or b) a regular tipped this to a major NO. I didn't drink, and so the waitress didn't want anything to do with me, thank goodness, because my friends had a hard time with her screwing up our tabs and harassing them. 

The bathroom is also nasty - there are 2 unisex ones and the drunk guys pee all over them.

Like I said, never again.",NEG
4015003,QKvt4Zwor0WEF75tENvsnw,1.0,"I am never ever going back here again . A horrible job.
They charged me $43 for a gel pedicure which looks horrible, they didn't do shit to charge $43 . I could've done this myself. She put cuticle lotion on and soaked my feet and then dried with a regular towel and painted them. Like wtf. You didn't exfoliate, you didn't massage my feet/legs , she didn't even use scrub the heels . Nothing was done accept paint if I knew I was gonna be charge this much I would've did it myself!!! Highly disappointed never coming back and she was so rough with me
.
I asked for ombré nails and was charged damn near 55-60 for a horrible application, she was extremely rough with my hands / cut me twice to the point of me bleeding with a nail filer . The application looks bumpy /and rough. Just horrid or never going back here again.",NEG
6562168,SE0bu6uvLwWus5MeNAAQJA,5.0,"I've been coming to Quotes for a few years now and overall there is not a better spot in Media. Great beer selection, reasonable prices (for Media at least), terrific staff and an owner who has always taken great care of myself and friends. I see some rather harsh reviews on Yelp and it baffles me. Mike the owner may be the type of guy who you need to get to know for a while before truly embracing but one thing is not up for dispute. He works his A$$ off and takes care of his regulars as well as anyone.

The food is good, not spectacular, but tasty and reasonably priced. The beers are varied and excellent, and the restaurant itself is well lit and well laid out. If I have a minor criticism it's the TVs, located mostly in the bar area, are non-HD (for whatever reason), but otherwise the experience of watching a ball game, meeting up for a date or having a nice dining experience with friends and family is excellent.

One other thing that I've always enjoyed is the crowd who goes there. Seems to be mostly polite young professionals, classy without being snobby, hip without being ""hipster"", a nice mix of folks reminding you more of an upscale joint in Montco more than the vast majority of central Delco bars. Lastly I'm a huge fan of the wait staff. They're attentive without being overbearing, thoughtful, and the service is quick and efficient.",POS
520915,nlalA58Dkm3xF4zejRklzw,1.0,$15 for the smallest portion of baked ziti to go I've ever seen. No ricotta either. Average in taste. Cmon man you can do better than this. Not going back,NEG
3321852,u0065zZpMnef-V74IzuU6g,1.0,"Ordered two burgers today, 1 regular cheeseburger and 1 lettuce wrapped burger. The ONLY request made was that the patties be well done...and this is what I received. Wondering if any heat was even used, disgusting!",NEG
3688939,Tp3urdK4OvUYZzXXtu09FA,1.0,"Incredibly disappointed with our experience at Bar Italia last evening. We usually stick closer to The Hill, but for our mother's birthday celebration, we decided to come to Bar Italia. The service was amazingly slow, often having to ask numerous times for bread, water, etc. We ordered one hour after we arrived (after I again called the waiter over), and the food was so mediocre for the prices. I'm not opposed to paying well for excellent food, but the supposed gorgonzola mashed potatoes were bland, the grouper special definitely nothing special. Again, just mediocre. No special seasoning, ingredients, etc. My husband did enjoy his filet, but at $36, I'm glad he did. We will never return here. Hopefully, tourists to St. Louis will know much better Italian and much better service can be found elsewhere.",NEG
676016,M-pyBA3vK8FdyKlOMA2E8A,5.0,"Amazing food best so far. I had shrimp pho and it was filling. We also had egg rolls that were light and crispy and #25,#31. Delicious.",POS
2965162,AgIyHNUeQHyc_q0wv4Gddw,4.0,"Cutest place with a huge selection! Prices are not cheap, but these donuts are gourmet and delicious. A treat and worth every penny! Love supporting a local business trying to make it. Stop in on, you'll be glad you did.",POS
250993,RsNjpLL1ohxMRGMvvdT7zQ,5.0,I've never been disappointed by the food at Deweys. The service is always great and there is hardly ever a long wait for your order. Its a great pizza place to share with friends and family who live outside of the area.,POS
3142707,-RGFQuLtXvE8dSNpRqZQzg,5.0,Just go!!! Simply awesome.  Not a bad item on the menu.  Incredible food!  Nothing I can post that does this food any justice.   You will not be disappointed!!!!,POS
2391192,vBMiofKra0W5l5m9s6cZpw,2.0,It's an OK place and the quality of the food is average but they allow vaping and that turned us right off. I don't want my sashimi dusted with nicotine!,NEG
4683027,4m215QirNMHIEcvBvHxwKA,5.0,Joe was awesome.  We sat and talked about what I wanted and how much care I wanted to have to give to my hair.  He's very direct and really listens.  And I love my stylish new do!  I'll be back for some funky colors!,POS
3653046,zzUpevh8hgb_4ol1IJD5bg,5.0,Tampa International Airport is fantastic in my book.  We have never had a negative experience.  We do however arrive early in an effort to avoid unnecessary hassles.  Security is never a problem.  We got TSA Pre-Check a few years ago and it is the most wonderful tool a traveler can possess.  Well worth the money.  Get it today if you don't already have it.  The airport is clean - as clean as a place that has thousands of messy people in it every day can be - and the flow is efficient.  We have no complaints and can't wait to return to Tampa International Airport.,POS
5856065,9vtqGDTwmWE9vewoZ5Zluw,1.0,"Talk about a horrible experience.  Arrived for our dinner date early at 7:03pm for our reservations at 8:15. We were told by the host that we could stand around or go to the bar while we waited for the other half of our party to arrive.  This was fine because we planned on being early and having a couple drinks prior to our friends arriving.  The host told us once that our party arrived we would be seated right away.  The other half of our party arrived at 8:11 so we expected to be seated quickly within the next couple minutes, but was told that they were still working on seating reservations for 8pm,which was fine to us so we didn't mind sitting at the bar to wait a couple minutes while our table was being prepared.  At 8:48 we were never told that our table was ready and thought that the wait was starting to be excessive so I went to talk to the host to see if our table was ready yet and she started to give me an attitude, but eventually the manager came over and I explained the situation, which he understood and was very apologetic.  We were then seated and not greeted by our server with water for over 5 minutes.  Being as this was restaurant week we knew exactly what we wanted, but wanted to order a family order of calamari. The calamari took over 30 minutes to come out and it was dark brown, overly chewy, overcooked and cold.  We were going to settle with it, but after 2 pieces we couldn't eat out and respectfully returned it. They then brought out another batch about 5 minutes later that was night andv day different.  The calamari was very tasty and crunchy. Our new England clam chowder didn't come out until after 10pm, which was very good. Our entrees didn't come out until after 11pm and by that time we were not even hungry any more and just decided to ask for our desserts. We ate or desserts and asked for the rest of our meals to go and ran out of there around midnight very disappointed.  Probably will never come back to this establishment again.  The Chart House in San Antonio that I went to two years ago was a night and day difference with service and food quality.",NEG
3338839,dy8YUTkZGW2L1ttu00TzFQ,4.0,"Solid, solid lunch.  Located in The Bobby hotel but ate outside at the café, which also has inside dining. Right now as they open after Covid they have a limited menu which I think is a good thing because I can focus on specific dishes and do them ""right"". 

I ordered the Greek quinoa salad and added salmon and it's some of the best salmon I've had in a very, very long time on any dish. As I expected, the portion sizes were on the smaller side but the quality was elevated. I began with the fennel & tomato soup which was a hot soup, on a summer day, but it was fantastic with deep flavor. 

I asked the server to bring the soup out first but, of course, it all came out at the same time. Not a huge ""thing"" but I think people are trying to work out kinks. The service was very friendly.

By the way, as of this review, the rooftop bar is now open noon to 11 o'clock- Thursday-Sunday. 

Overall an excellent experience that had a few kinks but I will return.",POS
6024930,pppYOIfVDfxjY3UzDgrcDg,1.0,"On 5/11/19. is my last visit. Forty years of being a loyal customer coming from Philadelphia, the customer has been unpleasant as of late. Gus the Owner, is familiar with my family. I don't enjoy paying for a product, and I'm not getting what's requested. The food was not prepared to my liking, and this is dissatisfaction on all levels. I felt taken for granted.",NEG
1080327,AyQgvUiQeBI0_lVh1E_qWA,1.0,"We came by tonight but then they were out of boba and rice bowls...again. 

Service was rude. An first intial girl swung by the register and greeted us, and let us know she would be there in a minute which was appreciated. But the second girl who was going to take the order walked up to the ipad, didn't acknowledge us, and gave off an unprofessional attitude.",NEG
157631,d0DqIH38r2aO79ury8a-KA,2.0,"Went recently with a group of friends on a Friday evening.  It was novel, but I will not return.  The waiters were friendly and attentive.  The belly dancer was engaging and fun.  However, for $25 per person including a 20% add-on gratuity, bringing the total to $30 a head in a group of ten; ($300), this does not include beverages. The value was horrible since the FOOD SUCKED! If this is AUTHENtic Moroccan food, then breadsticks are REAL Italian cuisine.  Instead of nan, we were served wedges of french bread.  The shishkabbobs were dry and over-cooked, the couscous was flavorless.  The meat dish was uninspiring and tasted like they ordered  a rotisserie chicken from the local Acme, then broiled it in water.  Not bad, but, not worth the money. 
    We do not recommend this place.  There are other Moroccan restaurants that have higher recommendations; next time we will listen to the online reviews.",NEG
3051472,gp-UPHE50mjrQBEa55Ki9Q,5.0,"We are always looking for a new BYOB spot, and this place did not disappoint!  Our reservation was for 6:30PM and our party of 7 were seated right away. Appetizers came out promptly!  The mussels with chorizo and white wine sauce is a must!  Other people ordered the beet salad and the burrata app with prosciutto and balsamic.  Judging by their empty plates, those were good as well.  Staff were super friendly, and frequently checked on our table (refreshed our water, offered us more bread, etc).  It was a busy Sunday night, but I was really impressed with how accommodating they were to the kids (and one infant!).  Kid's pasta dishes came out right away.  For the rest of us, the wait for our entrees was a tad long, but I can understand given how busy they were.  I got the Pasta Special, Linguini with mussels and shrimp.  Portion size was great, and they did not skimp on the seafood!  For dessert, we ordered the ricotta cheesecake (sublime!) and people shared the gigantic portion of chocolate gelato (we ordered two, but one would have been plenty).  Overall, we had a great experience and look forward to going back!",POS
716974,MDtLL-41A2k4YZdZLgbaMw,5.0,"The sauce here is amazing. Idk what it was...but omg. Lemon and dill cream sauce is outstanding. It's better than Niko Nikos in Houston...the server was very sweet and quick. Small inside but very homey feeling. Great food, perfectly Greek!",POS
6452797,NtKYcqZQiiFO3571J6_mkw,5.0,"This is an amazing store. Fresh vegan cupcakes, donuts, muffins, and cookies at the bakery. If you are oil free, they have delicious oil free hummus and pasta sauces available. At the salad bar they have oil and vinegar to top your salad and also a couple zesty dressings without dairy. At the coffee/ juice bar you can get non dairy milks for no extra charge in place of regular milk. The staff is so helpful and sweet. Never be afraid to ask where something is they always know where items are no matter how weird or uncommon. Amazingly fresh produce that is always Crisp and beautiful. They amount of vegan pizzas, meat alternatives, non dairy deserts including cheesecake, and any vegan dish such as Indian cuisine, Asian fusion, lasagna, mac and cheese or burritos whole foods has you covered. Love this store!",POS
3707072,xqp5y99QkAifkSvIRnY7Wg,5.0,"Outside bar, great food across the street from beach! Live music too!! Gotta try the fish and chips!!!",POS
5580954,E_tqV97khcLPKWESML5CdA,2.0,"My wife got sick on our last day in New Orleans so we ordered some pizza and breadsticks for dinner in our hotel room. 

Tastes like frozen pizza. Not much sauce, cheap ingredients. 

I was confused by all the good reviews, probably drunk people raving about comforting drunk food. We should have taken a few shots before consuming.",NEG
3382571,4Wul6H3aPctF5h6wau4y6g,5.0,"Amazing views, outstanding service (shout out to Evan) and delicious food!  All around fantastic.",POS
2341017,4HCyPXIpy5dQIXXsISiT0Q,2.0,"I went to a couple after parties for an event I was attending on Friday and Saturday, with a few friends, and we had the worst house of blues experience any of us have had.  First off the tickets were more expensive each night than the actual event which is absurd.  The security was atrocious, and they held the line up so long we missed at least half the show both nights despite arriving on time!  I go to concerts at least once a week and am very familiar with how security is supposed to work and expect a search, but these guys were completely out of pocket.  They were rude, and the second night the guy searching me stuck his finger into my chapstick which is not only unnecessary, but the most violated I have ever felt being searched and of course had to throw it away.  The sounds system was very weak as well which was disappointing considering how much time and money we spent getting in.  The only redeeming quality was the venue itself was pretty cool, although kind of cramped.  The white Russians I had were hella on point as well, but I will not be going back to this venue next time I'm in new Orleans regardless of how good the lineup is.",NEG
1143618,PezUU-ytEZmSnbkeUQvmUQ,5.0,"I go to Manny (Fresh) and I consistently get the best haircuts by him. His skills are unmatched. He has given me regular haircuts, detailed designs and sometimes edgy haircuts. This guy can do it all. He's calm, confident and receptive to feedback.",POS
5711653,Du0ikm2xEmSesZ_lmtCsAw,4.0,"Came in between lunch and dinner. The food was fresh and delicious. Service is awesome, pleasant & polite. Haven't tried the Hibachi yet but definitely will next time we go. Also it is nice to be able to feed the fish in the pond.",POS
6366248,fDXdG1kMb45GUDswUcepiQ,3.0,"This hotel was a bit deflating after looking at their site.  Great rate and location for the nights I stayed... a little confused about the dark, versus dim, lobby.  I love rosemary mint so liked the smell of the candles burning.  The evening staff was a bit abrupt and probably could use lessons in smiling and full eye contact. Weren't very helpful in suggesting dinner...  I travel a bit for work and felt that staff was probably on the lower end of customer service.  Maybe I expected too much. I ended up using Yelp after getting the twisted face, ""I don't really eat around here""

The bar tenders have yet to acknowledge us so we left.  The room was appropriately dressed.  Loved the Aveda products but the pillows were extremely soft so prepare to stack them.  Loved the iHome alarm used in nicer hotels these days...I'd only stay here again if the rate is the same...",NEU
5905316,q9e6VF-1O-ms8kska9kl6w,5.0,"The best wings ever! And, pizza, burgers, salads, selection of drinks! I love this place! Cool spot! Everyone is so friendly and genuine. Really Fun atmosphere! The outdoor patio is so nice and you can bring your dog(s)! :) :) :) Can't beat this location!",POS
2202887,lHEvOXVtgPya2c-Me_j2kA,5.0,"the ej tha dj is the greatest sandwich in town.  you wont find a bigger better calzone in town for the price.  the chicken wings are plump and juicy with a variety of delicious, hot and spicy flavors.  the burgers are great with any combination of toppings to satisfy your hunger.

the wide selection of drinks and food is still tops in town in my opinion.  the service is still my only complaint with bullys.  the staff can take way too long in between coming around and filling drinks, especially if there is any type of crowd.  anyone who knows bullys, knows to expect this so i didnt knock them down for this.

the 5 stars is still rewarded for food variety, portion sizes and prices.",POS
5850774,rAh7fDMeCJtEoy3yt_S_TA,4.0,"My husband and I had lots of time to have a nice dinner so we decided to come here.  We know they don't take reservations for two and they told us they want as many walk-in's as possible.  It was a Sat. night around 7:15 and people were blocking the door way as they waited for a table.  You can also choose to sit in the bar although it is more noisy and crowded.  We put down our name for the restaurant side and got one of those buzzers as the wait was about 45 min.  We went over to Chapter's which is just next door to look around while waiting.

Since the place was so busy, it was a bit noisy but our table was far apart enough that we could have our own conversation without hearing others.  Once our table was ready, we were greeted quickly by our friendly waiter.  He took our drink order, made some suggestions from the menu and then brought us some warm ciabatta bread with butter.  The drink menu was quite extensive and had many wine choices for under $8 a glass.

We order the Keg classic which includes a salad and one side accompaniment along with vegetables and mushrooms.  The other entree choices do not come with a salad.  The top sirloin was good and the prime rib comes medium rare but if you want it more cooked, they will cook it with the jus.  The mushrooms were very tasty and so was the green beans and red peppers.

We did not feel rushed to enjoy our dinner and the waiter was very attentive in refilling our drinks and water.  Nice place to come if you want to enjoy a good meal.",POS
6853265,sneG_Vt7vbGPTs9bhQf8BA,3.0,"I would've given a 4 or even a 5, based on my first experience, but my second time here dropped it down to 3. My fiance and I wanted to treat our group of friends to dinner here after taking our engagement photos as a thank you treat since - we all love burgers and I like Bru Burger. Everything started out fine. Our server had our drinks, our appetizers were great and then our burgers came and it was going well - until one of my friends found a large piece of plastic wrapper in her burger. Yikes! We are understanding people. We get it, the restaurant is busy and things like this can happen. But when we brought it up to the manager, that's when we became less-understanding. Manager sees plastic, her first and only response- 'so, do you want us to make a new one or what?' as if it was our fault a piece of plastic was inside her burger. No apologies or even concern for my friend who could've just as well swallowed it. When she brought a new burger out, everyone had already finished their meals and my friend already lost her appetite, and this time, it was just a 'here's a new one, it's taken off the bill' and she walked away as soon as she placed it down. I don't know, maybe she was having a hard day, seeing how busy the restaurant was, but we will take a break from here for a bit. 

Aside from our experience, our burgers were great. My sister especially loved the Bru fries (she loves fries) and the dips that came along with it. I loved the Triple Dip the first time I came, but this time, the Naan was drenched in oil so it was a bit soggy, but not enough to stop me from ordering it again. Our server was great as well. Despite it being busy, he was very attentive and made sure we had everything. He even apologized for the plastic issue, even though he wasn't there when we brought it up to another passing server who got the manager.",NEU
4169505,es1NwVkzfs2iumPhdbTe5g,5.0,"This kiosk is a life saver. I am in Philly but from Ohio and when my screen took a sh@*, I felt offended paying the crazy prices I saw. yelp helped me find this place and it was the cheapest you will find to replace an iphone screen unless you know someone who will do it for free, which I do but he is back in Ohio and I didn't have the time. They took only 30 minutes and its like new. It was about 65 total after 10 dollars off with the check in. Way cheaper than anyone around and trust me you don't have to go to someone who says that are ""professional."" I have seen a 12 year old take apart phones and fix them so as long as they know what they are doing, then they will be the one I go to. Thumbs up to this place which is in lower level of the Gallery by Game-stop.",POS
2273201,mBphAQFqPTB07TMOeMbXQQ,5.0,"I will forever go to Lowe's.  Mike from plumbing was extremely helpful when looking for a replacement part for my shower door.  He was very responsive,  polite and friendly.  I wish I could have him over for dinner!! Thank you and your team at Lowes!!",POS
6757721,XjNFztqqwNZIYh8VUxIh0w,5.0,"Love this place. Always seems to be out to too. Never had a bad meal. Great staff and great food. If you haven't tried them put them on your list, you won't be disappointed",POS
5316632,nLSRM7NL5tJYXRFIrJTxbQ,4.0,"The way they designed the entry into the mall is a bit idiotic and confusing, but the shopping center is clean and well advertised with billboards along the freeway so you know you're on the right track.  They have enough big name stores to make the trek from Reno worthwhile.",POS
6362743,0-BCWBbbDOxNAh9SCqasXQ,5.0,"GREAT food - wonderful selection and the waiters are very knowledgeable. I've been 4 times and every time has been just as consistently great. 
Spread the word to locals- A ""must"" if you live in the area or are visiting and want a great place to have a unforgettable dining experience. 
Sum",POS
6731186,UXQwu7z7c5xu0-FH1dsMzg,5.0,Excellent customer service! Todd and the rest of the staff were friendly and inviting. The work was done timely and professionally. can't recommend them enough. will definitely be back the next time need auto service.,POS
2193766,gigY401H4MVRkOFfVEL_1w,4.0,This is a great location ! I crave imos when I'm in the St. Louis area ! I love the full size salad with the house dressing ! Order some breadsticks with extra sauce !! Order the pizza with extra sauce too! Order online for coupons and discounts !!,POS
3542725,LpUjBvM-5H1hLQFlIjY7Tw,4.0,Massively outstanding.  What a surprise.  Awesome very well prepared French Food in an unlikely place.  Small restaurant.  Make sure to make a reservation.  Get a nice bottle of wine and head over.  This place will surprise you - in a good way.  Hidden gem. Not sure if there is better food in this area.,POS
5333005,O1Kj4b4k3pKLMwGw0CTWLA,2.0,Ribs are good but the side portions are super small and the instant potatoes are horrible for the cost of what it is to eat here you should at least get real potatoes there literally like 2 bucks for 10 lbs.  although the ribs are good I won't be back as everything else is lack luster,NEG
3449444,Vv4yQfBQShU3rVZtB8Z_Yg,5.0,"We had our house fumigated for termites and my wife had a bad reaction to the fumigant. Mastercare was the only local company with experience cleaning a house after fumigation. Maria provided assurances that her company knew what had to be done after we discussed all the issues. Maria provided a detailed estimate of the work to be done and worked us into their schedule to coordinate with other house maintenance issues. The Mastercare employees showed up on time and did an extremely thorough, professional job within the estimated time/cost estimates provided by Maria. I would recommend MasterCare to anyone needing professional home cleaning services. They were a great company to work with and they stand behind their work.",POS
6398954,WlPlQu_dL-Evqr6xp4a1ZA,3.0,"Getting the order wrong twice is not a good way to score with a new customer! Especially not one who is an avid Yelp food reviewer!

First order was missing 2/3 of the salad greens, was loaded with corn and no dressing! I specifically noted ""No Corn, I am Allergic!"" Yet there it was.

Second order, you got the no corn part right, but still missing the dressing and the hearts of palm! I ordered this specifically because it listed hearts of palm!

So while the pork is good and tender, the lack of Dressing is sad and no hearts of palm left me Ho-Hum about this salad!

Not sure I will try you again! And by the way, when someone says allergic to corn, why would you send a bag of Corn Tortilla Chips? Just curious!",NEU
2744450,PGqrsWew5DI4ji8F_Njg4g,5.0,"Wow! Sooo stoked that Santa Barbara now has an F45! I've done this workout in other cities and I love the high intensity style in a group fitness environment. Other gyms I feel like people are hesitant to engage with each other, but this gym brings an awesome community ! Scott and Tiago the owners are real Sweethearts. You can feel that they really want you to succeed and push yourself. Plus it's a great way to get a full body workout + cardio in 45 min. I'm always leaving sweaty ! Love it ! They're one of the few gyms that offers a 5am class for when you really want to crush the day. High recommend !",POS
